iir_type,band,octave,filter_nb,iir_order_N,iir_order_effective,coeff_type,coeff_index,integer_bits,frac_bits,quantized_value,float_hex,binary_repr,ansi_valid_5,ansi_valid_10,ansi_valid_15,ansi_valid_20
butterworth,28,3,1,7,14,a,13,13,40,-9.319599133885276,-0x1.2a3a27f67bc00p+3,-0b10010101000111010001001111111011001111011110,False,False,False,False
butterworth,28,3,1,7,14,a,14,13,40,0.6851380794159923,0x1.5eca6b18ac000p-1,0b1010111101100101001101011000110001010110,False,False,False,False
butterworth,29,3,2,7,14,b,0,12,41,9.295035852119327e-10,0x1.ff00000000000p-31,0b11111111100,True,True,True,True
butterworth,29,3,2,7,14,b,1,12,41,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,29,3,2,7,14,b,2,12,41,-6.507889338536188e-09,-0x1.bf38000000000p-28,-0b11011111100111,True,True,True,True
butterworth,29,3,2,7,14,b,3,12,41,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,29,3,2,7,14,b,4,12,41,1.952412276295945e-08,0x1.4f6c000000000p-26,0b1010011110110110,True,True,True,True
butterworth,29,3,2,7,14,b,5,12,41,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,29,3,2,7,14,b,6,12,41,-3.254035618738271e-08,-0x1.1785000000000p-25,-0b10001011110000101,True,True,True,True
butterworth,29,3,2,7,14,b,7,12,41,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,29,3,2,7,14,b,8,12,41,3.254035618738271e-08,0x1.1785000000000p-25,0b10001011110000101,True,True,True,True
butterworth,29,3,2,7,14,b,9,12,41,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,29,3,2,7,14,b,10,12,41,-1.952412276295945e-08,-0x1.4f6c000000000p-26,-0b1010011110110110,True,True,True,True
butterworth,29,3,2,7,14,b,11,12,41,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,29,3,2,7,14,b,12,12,41,6.507889338536188e-09,0x1.bf38000000000p-28,0b11011111100111,True,True,True,True
butterworth,29,3,2,7,14,b,13,12,41,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,29,3,2,7,14,b,14,12,41,-9.295035852119327e-10,-0x1.ff00000000000p-31,-0b11111111100,True,True,True,True
butterworth,29,3,2,7,14,a,0,12,41,1.0,0x1.0000000000000p+0,0b100000000000000000000000000000000000000000,True,True,True,True
butterworth,29,3,2,7,14,a,1,12,41,-12.371814572559288,-0x1.8be5e7acaa300p+3,-0b110001011111001011110011110101100101010100011,True,True,True,True
butterworth,29,3,2,7,14,a,2,12,41,72.13449007647887,0x1.2089b7c440740p+6,0b100100000100010011011011111000100010000000111010,True,True,True,True
butterworth,29,3,2,7,14,a,3,12,41,-262.5511770266339,-0x1.068d19f007b30p+8,-0b10000011010001101000110011111000000000111101100110,True,True,True,True
butterworth,29,3,2,7,14,a,4,12,41,666.1468297657811,0x1.4d12cb51590e0p+9,0b101001101000100101100101101010001010110010000111000,True,True,True,True
butterworth,29,3,2,7,14,a,5,12,41,-1245.9195662592629,-0x1.377ada2c70828p+10,-0b1001101110111101011011010001011000111000010000010100,True,True,True,True
butterworth,29,3,2,7,14,a,6,12,41,1771.0863900010145,0x1.bac58769ed43cp+10,0b1101110101100010110000111011010011110110101000011110,True,True,True,True
butterworth,29,3,2,7,14,a,7,12,41,-1943.5769396721043,-0x1.e5e4ec945fdd0p+10,-0b1111001011110010011101100100101000101111111011101000,True,True,True,True
butterworth,29,3,2,7,14,a,8,12,41,1654.5232423988923,0x1.9da17ccdafc7ep+10,0b1100111011010000101111100110011011010111111000111111,True,True,True,True
butterworth,29,3,2,7,14,a,9,12,41,-1087.3180357246943,-0x1.0fd45ab283216p+10,-0b1000011111101010001011010101100101000001100100001011,True,True,True,True
butterworth,29,3,2,7,14,a,10,12,41,543.0886677353428,0x1.0f8b5976dfc10p+9,0b100001111100010110101100101110110110111111100000100,True,True,True,True
butterworth,29,3,2,7,14,a,11,12,41,-199.96325741860528,-0x1.8fed30138d140p+7,-0b1100011111110110100110000000100111000110100010100,True,True,True,True
butterworth,29,3,2,7,14,a,12,12,41,51.323550503659135,0x1.9a96a1a57e900p+5,0b11001101010010110101000011010010101111110100100,True,True,True,True
butterworth,29,3,2,7,14,a,13,12,41,-8.223331109014907,-0x1.072587482cc00p+3,-0b100000111001001011000011101001000001011001100,True,True,True,True
butterworth,29,3,2,7,14,a,14,12,41,0.6209545843821616,0x1.3dedc26072000p-1,0b10011110111101101110000100110000001110010,True,True,True,True
butterworth,30,3,3,7,14,b,0,12,41,4.417870513861999e-09,0x1.2f98000000000p-28,0b10010111110011,True,True,True,True
butterworth,30,3,3,7,14,b,1,12,41,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,30,3,3,7,14,b,2,12,41,-3.092509359703399e-08,-0x1.09a5000000000p-25,-0b10000100110100101,True,True,True,True
butterworth,30,3,3,7,14,b,3,12,41,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,30,3,3,7,14,b,4,12,41,9.277482604375109e-08,0x1.8e77000000000p-24,0b110001110011101110,True,True,True,True
butterworth,30,3,3,7,14,b,5,12,41,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,30,3,3,7,14,b,6,12,41,-1.5462501323781908e-07,-0x1.4c0e000000000p-23,-0b1010011000000111000,True,True,True,True
butterworth,30,3,3,7,14,b,7,12,41,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,30,3,3,7,14,b,8,12,41,1.5462501323781908e-07,0x1.4c0e000000000p-23,0b1010011000000111000,True,True,True,True
butterworth,30,3,3,7,14,b,9,12,41,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,30,3,3,7,14,b,10,12,41,-9.277482604375109e-08,-0x1.8e77000000000p-24,-0b110001110011101110,True,True,True,True
butterworth,30,3,3,7,14,b,11,12,41,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,30,3,3,7,14,b,12,12,41,3.092509359703399e-08,0x1.09a5000000000p-25,0b10000100110100101,True,True,True,True
butterworth,30,3,3,7,14,b,13,12,41,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,30,3,3,7,14,b,14,12,41,-4.417870513861999e-09,-0x1.2f98000000000p-28,-0b10010111110011,True,True,True,True
butterworth,30,3,3,7,14,a,0,12,41,1.0,0x1.0000000000000p+0,0b100000000000000000000000000000000000000000,True,True,True,True
butterworth,30,3,3,7,14,a,1,12,41,-11.60266307863958,-0x1.73490414a8700p+3,-0b101110011010010010000010000010100101010000111,True,True,True,True
butterworth,30,3,3,7,14,a,2,12,41,64.11302788166768,0x1.0073bd94bd320p+6,0b100000000011100111011110110010100101111010011001,True,True,True,True
butterworth,30,3,3,7,14,a,3,12,41,-223.22323901263053,-0x1.be724c6244e10p+7,-0b1101111100111001001001100011000100100010011100001,True,True,True,True
butterworth,30,3,3,7,14,a,4,12,41,546.4217013055936,0x1.1135fa4ef21a4p+9,0b100010001001101011111101001001110111100100001101001,True,True,True,True
butterworth,30,3,3,7,14,a,5,12,41,-993.960029223279,-0x1.f0fae23cd2980p+9,-0b111110000111110101110001000111100110100101001100000,True,True,True,True
butterworth,30,3,3,7,14,a,6,12,41,1384.794360461873,0x1.5a32d6cd433ecp+10,0b1010110100011001011010110110011010100001100111110110,True,True,True,True
butterworth,30,3,3,7,14,a,7,12,41,-1500.6499303782543,-0x1.7729987595d1ep+10,-0b1011101110010100110011000011101011001010111010001111,True,True,True,True
butterworth,30,3,3,7,14,a,8,12,41,1270.9317545217546,0x1.3dbba1ddb7b58p+10,0b1001111011011101110100001110111011011011110110101100,True,True,True,True
butterworth,30,3,3,7,14,a,9,12,41,-837.2267981338496,-0x1.a29d07b8a3d6cp+9,-0b110100010100111010000011110111000101000111101011011,True,True,True,True
butterworth,30,3,3,7,14,a,10,12,41,422.4158516282714,0x1.a66a7540976a0p+8,0b11010011001101010011101010100000010010111011010100,True,True,True,True
butterworth,30,3,3,7,14,a,11,12,41,-158.37676193798688,-0x1.3cc0e6f0d4100p+7,-0b1001111001100000011100110111100001101010000010000,True,True,True,True
butterworth,30,3,3,7,14,a,12,12,41,41.74855604631057,0x1.4dfd0af3d1040p+5,0b10100110111111101000010101111001111010001000001,True,True,True,True
butterworth,30,3,3,7,14,a,13,12,41,-6.934291331962413,-0x1.bbcb6ddeedc00p+2,-0b11011101111001011011011011101111011101101110,True,True,True,True
butterworth,30,3,3,7,14,a,14,12,41,0.548535327504851,0x1.18d99f58ab000p-1,0b10001100011011001100111110101100010101011,True,True,True,True
butterworth,31,4,1,7,14,b,0,11,42,2.0694187696790323e-08,0x1.6386000000000p-26,0b10110001110000110,True,True,True,True
butterworth,31,4,1,7,14,b,1,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,31,4,1,7,14,b,2,11,42,-1.4485885913018137e-07,-0x1.3715000000000p-23,-0b10011011100010101000,True,True,True,True
butterworth,31,4,1,7,14,b,3,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,31,4,1,7,14,b,4,11,42,4.3457635001686867e-07,0x1.d29f700000000p-22,0b111010010100111110111,True,True,True,True
butterworth,31,4,1,7,14,b,5,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,31,4,1,7,14,b,6,11,42,-7.24293840903556e-07,-0x1.84da300000000p-21,-0b1100001001101101000110,True,True,True,True
butterworth,31,4,1,7,14,b,7,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,31,4,1,7,14,b,8,11,42,7.24293840903556e-07,0x1.84da300000000p-21,0b1100001001101101000110,True,True,True,True
butterworth,31,4,1,7,14,b,9,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,31,4,1,7,14,b,10,11,42,-4.3457635001686867e-07,-0x1.d29f700000000p-22,-0b111010010100111110111,True,True,True,True
butterworth,31,4,1,7,14,b,11,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,31,4,1,7,14,b,12,11,42,1.4485885913018137e-07,0x1.3715000000000p-23,0b10011011100010101000,True,True,True,True
butterworth,31,4,1,7,14,b,13,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,31,4,1,7,14,b,14,11,42,-2.0694187696790323e-08,-0x1.6386000000000p-26,-0b10110001110000110,True,True,True,True
butterworth,31,4,1,7,14,a,0,11,42,1.0,0x1.0000000000000p+0,0b1000000000000000000000000000000000000000000,True,True,True,True
butterworth,31,4,1,7,14,a,1,11,42,-10.4600690614825,-0x1.4eb8e2c09f000p+3,-0b1010011101011100011100010110000001001111100000,True,True,True,True
butterworth,31,4,1,7,14,a,2,11,42,53.158746968688774,0x1.a9451d2176dc0p+5,0b110101001010001010001110100100001011101101101110,True,True,True,True
butterworth,31,4,1,7,14,a,3,11,42,-172.99759710628496,-0x1.59fec50c44280p+7,-0b10101100111111110110001010000110001000100001010000,True,True,True,True
butterworth,31,4,1,7,14,a,4,11,42,401.4454635065549,0x1.917209e578370p+8,0b110010001011100100000100111100101011110000011011100,True,True,True,True
butterworth,31,4,1,7,14,a,5,11,42,-701.1913776852205,-0x1.5e987f10619a6p+9,-0b1010111101001100001111111000100000110000110011010011,True,True,True,True
butterworth,31,4,1,7,14,a,6,11,42,949.4147984001856,0x1.dab5181d2d9d8p+9,0b1110110101011010100011000000111010010110110011101100,True,True,True,True
butterworth,31,4,1,7,14,a,7,11,42,-1011.5850393119867,-0x1.f9cae29173edcp+9,-0b1111110011100101011100010100100010111001111101101110,True,True,True,True
butterworth,31,4,1,7,14,a,8,11,42,852.0952813185445,0x1.aa0c322da188cp+9,0b1101010100000110000110010001011011010000110001000110,True,True,True,True
butterworth,31,4,1,7,14,a,9,11,42,-564.8074665486934,-0x1.1a675b1059a04p+9,-0b1000110100110011101011011000100000101100110100000010,True,True,True,True
butterworth,31,4,1,7,14,a,10,11,42,290.2162235856413,0x1.22375a6dccf40p+8,0b100100010001101110101101001101101110011001111010000,True,True,True,True
butterworth,31,4,1,7,14,a,11,11,42,-112.24504935906248,-0x1.c0faee381c510p+6,-0b1110000001111101011101110001110000001110001010001,True,True,True,True
butterworth,31,4,1,7,14,a,12,11,42,30.95549972790036,0x1.ef49ba152ab40p+4,0b11110111101001001101110100001010100101010101101,True,True,True,True
butterworth,31,4,1,7,14,a,13,11,42,-5.466943530582284,-0x1.5de2671e3b800p+2,-0b101011101111000100110011100011110001110111000,True,True,True,True
butterworth,31,4,1,7,14,a,14,11,42,0.46912002713565926,0x1.e0610019c9000p-2,0b11110000001100001000000000001100111001001,True,True,True,True
butterworth,32,4,2,7,14,b,0,11,42,9.525342647975776e-08,0x1.991c400000000p-24,0b1100110010001110001,True,True,True,True
butterworth,32,4,2,7,14,b,1,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,32,4,2,7,14,b,2,11,42,-6.667735306109535e-07,-0x1.65f8a80000000p-21,-0b1011001011111100010101,True,True,True,True
butterworth,32,4,2,7,14,b,3,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,32,4,2,7,14,b,4,11,42,2.000320364459185e-06,0x1.0c7a7c0000000p-19,0b100001100011110100111110,True,True,True,True
butterworth,32,4,2,7,14,b,5,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,32,4,2,7,14,b,6,11,42,-3.3338671983074164e-06,-0x1.bf76ce0000000p-19,-0b110111111011101101100111,True,True,True,True
butterworth,32,4,2,7,14,b,7,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,32,4,2,7,14,b,8,11,42,3.3338671983074164e-06,0x1.bf76ce0000000p-19,0b110111111011101101100111,True,True,True,True
butterworth,32,4,2,7,14,b,9,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,32,4,2,7,14,b,10,11,42,-2.000320364459185e-06,-0x1.0c7a7c0000000p-19,-0b100001100011110100111110,True,True,True,True
butterworth,32,4,2,7,14,b,11,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,32,4,2,7,14,b,12,11,42,6.667735306109535e-07,0x1.65f8a80000000p-21,0b1011001011111100010101,True,True,True,True
butterworth,32,4,2,7,14,b,13,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,32,4,2,7,14,b,14,11,42,-9.525342647975776e-08,-0x1.991c400000000p-24,-0b1100110010001110001,True,True,True,True
butterworth,32,4,2,7,14,a,0,11,42,1.0,0x1.0000000000000p+0,0b1000000000000000000000000000000000000000000,True,True,True,True
butterworth,32,4,2,7,14,a,1,11,42,-8.781767584407135,-0x1.19043d7403400p+3,-0b1000110010000010000111101011101000000001101000,True,True,True,True
butterworth,32,4,2,7,14,a,2,11,42,39.12535143471837,0x1.3900b840c4fa0p+5,0b100111001000000001011100001000000110001001111101,True,True,True,True
butterworth,32,4,2,7,14,a,3,11,42,-114.87121028883303,-0x1.cb7c1e8cc9e80p+6,-0b1110010110111110000011110100011001100100111101000,True,True,True,True
butterworth,32,4,2,7,14,a,4,11,42,246.20760121470425,0x1.ec6a4ab4d7878p+7,0b11110110001101010010010101011010011010111100001111,True,True,True,True
butterworth,32,4,2,7,14,a,5,11,42,-405.35910075613083,-0x1.955bee06f38d0p+8,-0b110010101010110111110111000000110111100111000110100,True,True,True,True
butterworth,32,4,2,7,14,a,6,11,42,527.088821832213,0x1.078b5e8388434p+9,0b1000001111000101101011110100000111000100001000011010,True,True,True,True
butterworth,32,4,2,7,14,a,7,11,42,-548.9459212081963,-0x1.127913f236e5ep+9,-0b1000100100111100100010011111100100011011011100101111,True,True,True,True
butterworth,32,4,2,7,14,a,8,11,42,459.91724043831414,0x1.cbead044f520cp+8,0b111001011111010101101000001000100111101010010000011,True,True,True,True
butterworth,32,4,2,7,14,a,9,11,42,-308.62241361754036,-0x1.349f567fb3ebcp+8,-0b100110100100111110101011001111111101100111110101111,True,True,True,True
butterworth,32,4,2,7,14,a,10,11,42,163.55862491918447,0x1.471e0415dd418p+7,0b10100011100011110000001000001010111011101010000011,True,True,True,True
butterworth,32,4,2,7,14,a,11,11,42,-66.58247569938021,-0x1.0a5474827e360p+6,-0b1000010100101010001110100100000100111111000110110,True,True,True,True
butterworth,32,4,2,7,14,a,12,11,42,19.78708372293022,0x1.3c97e51a13300p+4,0b10011110010010111111001010001101000010011001100,True,True,True,True
butterworth,32,4,2,7,14,a,13,11,42,-3.8751925929316258,-0x1.f0064f962be00p+1,-0b11111000000000110010011111001011000101011111,True,True,True,True
butterworth,32,4,2,7,14,a,14,11,42,0.38510081459230605,0x1.8a57de3159000p-2,0b11000101001010111110111100011000101011001,True,True,True,True
butterworth,33,4,3,8,16,b,0,11,42,4.845128387387376e-08,0x1.a031800000000p-25,0b110100000001100011,True,True,True,True
butterworth,33,4,3,8,16,b,1,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,33,4,3,8,16,b,2,11,42,-3.8761095311201643e-07,-0x1.a031b00000000p-22,-0b110100000001100011011,True,True,True,True
butterworth,33,4,3,8,16,b,3,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,33,4,3,8,16,b,4,11,42,1.3566382222052198e-06,0x1.6c2b780000000p-20,0b10110110000101011011110,True,True,True,True
butterworth,33,4,3,8,16,b,5,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,33,4,3,8,16,b,6,11,42,-2.7132764444104396e-06,-0x1.6c2b780000000p-19,-0b101101100001010110111100,True,True,True,True
butterworth,33,4,3,8,16,b,7,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,33,4,3,8,16,b,8,11,42,3.391595782886725e-06,0x1.c736580000000p-19,0b111000111001101100101100,True,True,True,True
butterworth,33,4,3,8,16,b,9,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,33,4,3,8,16,b,10,11,42,-2.7132764444104396e-06,-0x1.6c2b780000000p-19,-0b101101100001010110111100,True,True,True,True
butterworth,33,4,3,8,16,b,11,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,33,4,3,8,16,b,12,11,42,1.3566382222052198e-06,0x1.6c2b780000000p-20,0b10110110000101011011110,True,True,True,True
butterworth,33,4,3,8,16,b,13,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,33,4,3,8,16,b,14,11,42,-3.8761095311201643e-07,-0x1.a031b00000000p-22,-0b110100000001100011011,True,True,True,True
butterworth,33,4,3,8,16,b,15,11,42,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,33,4,3,8,16,b,16,11,42,4.845128387387376e-08,0x1.a031800000000p-25,0b110100000001100011,True,True,True,True
butterworth,33,4,3,8,16,a,0,11,42,1.0,0x1.0000000000000p+0,0b1000000000000000000000000000000000000000000,True,True,True,True
butterworth,33,4,3,8,16,a,1,11,42,-7.289142400191395,-0x1.d2814f202d600p+2,-0b111010010100000010100111100100000001011010110,True,True,True,True
butterworth,33,4,3,8,16,a,2,11,42,29.91837286855639,0x1.deb1a7bfbfbc0p+4,0b11101111010110001101001111011111110111111101111,True,True,True,True
butterworth,33,4,3,8,16,a,3,11,42,-84.9954236975002,-0x1.53fb505989b50p+6,-0b1010100111111101101010000010110011000100110110101,True,True,True,True
butterworth,33,4,3,8,16,a,4,11,42,184.54395343748888,0x1.71168110a11f8p+7,0b10111000100010110100000010001000010100001000111111,True,True,True,True
butterworth,33,4,3,8,16,a,5,11,42,-320.02319288537456,-0x1.4005eff80c2f0p+8,-0b101000000000001011110111111111000000011000010111100,True,True,True,True
butterworth,33,4,3,8,16,a,6,11,42,456.1301534262284,0x1.c82151bc251d0p+8,0b111001000001000010101000110111100001001010001110100,True,True,True,True
butterworth,33,4,3,8,16,a,7,11,42,-542.2102599259379,-0x1.0f1ae9cc18c80p+9,-0b1000011110001101011101001110011000001100011001000000,True,True,True,True
butterworth,33,4,3,8,16,a,8,11,42,542.4978335530964,0x1.0f3fb90286b34p+9,0b1000011110011111110111001000000101000011010110011010,True,True,True,True
butterworth,33,4,3,8,16,a,9,11,42,-457.70558380839975,-0x1.c9b4a123f5aa0p+8,-0b111001001101101001010000100100011111101011010101000,True,True,True,True
butterworth,33,4,3,8,16,a,10,11,42,325.0228583020021,0x1.4505da0aab8a8p+8,0b101000101000001011101101000001010101010111000101010,True,True,True,True
butterworth,33,4,3,8,16,a,11,11,42,-192.4814577063321,-0x1.80f6819fde350p+7,-0b11000000011110110100000011001111111011110001101010,True,True,True,True
butterworth,33,4,3,8,16,a,12,11,42,93.68273137407527,0x1.76bb1deeee6d0p+6,0b1011101101011101100011101111011101110111001101101,True,True,True,True
butterworth,33,4,3,8,16,a,13,11,42,-36.4139702163136,-0x1.234fcf9de4ae0p+5,-0b100100011010011111100111110011101111001001010111,True,True,True,True
butterworth,33,4,3,8,16,a,14,11,42,10.816918378083074,0x1.5a243202abc80p+3,0b1010110100010010000110010000000101010101111001,True,True,True,True
butterworth,33,4,3,8,16,a,15,11,42,-2.2238789394193645,-0x1.1ca810a988e00p+1,-0b10001110010101000000100001010100110001000111,True,True,True,True
butterworth,33,4,3,8,16,a,16,11,42,0.2575874518870478,0x1.07c50146dc000p-2,0b10000011111000101000000010100011011011100,True,True,True,True
butterworth,34,5,1,8,16,b,0,8,45,2.6360675065006944e-07,0x1.1b0bac0000000p-22,0b100011011000010111010110,True,True,True,True
butterworth,34,5,1,8,16,b,1,8,45,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,34,5,1,8,16,b,2,8,45,-2.108854033622265e-06,-0x1.1b0bac4000000p-19,-0b100011011000010111010110001,True,True,True,True
butterworth,34,5,1,8,16,b,3,8,45,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,34,5,1,8,16,b,4,8,45,7.3809891603104916e-06,0x1.ef546da000000p-18,0b1111011110101010001101101101,True,True,True,True
butterworth,34,5,1,8,16,b,5,8,45,0.0,0x0.0p+0,0b0,True,True,True,True
butterworth,34,5,1,8,16,b,6,8,45,-1.4761978292199274e-05,-0x1.ef546d9000000p-17,-0b11110111101010100011011011001,True,True,True,True
